Distance l,q,q_MSD_numerics,q_* (Theory),q_*(Numerics),MSD_minimum
1,0.5212602602602603,2829.042324916307,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5232612612612613,2828.191258038886,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5252622622622622,2827.346532681699,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5272632632632632,2826.508124587737,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5292642642642643,2825.676009567857,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5312652652652653,2824.850163500471,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5332662662662663,2824.030562331206,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5352672672672673,2823.217182072648,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5372682682682682,2822.409998804027,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5392692692692693,2821.608988670946,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5412702702702703,2820.814127885094,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5432712712712713,2820.025392723973,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5452722722722723,2819.242759530654,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5472732732732732,2818.466204713499,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5492742742742743,2817.695704745918,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5512752752752753,2816.931236166117,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5532762762762763,2816.172775576868,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5552772772772773,2815.420299645253,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5572782782782782,2814.673785102466,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5592792792792792,2813.933208743554,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5612802802802803,2813.198547427225,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5632812812812813,2812.469778075617,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5652822822822823,2811.746877674086,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5672832832832833,2811.029823271018,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5692842842842842,2810.318591977601,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5712852852852853,2809.613160967655,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5732862862862863,2808.91350747742,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5752872872872873,2808.219608805372,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5772882882882883,2807.531442312041,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5792892892892892,2806.848985419838,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5812902902902903,2806.172215612848,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5832912912912913,2805.501110436694,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5852922922922923,2804.835647498333,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5872932932932933,2804.175804465906,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5892942942942943,2803.521559068593,0.9101797211244548,0.9134564564564565,2757.068640015289
